"facility_id","name","address","city","state","zip_code","county","telephone","hospital_type","hospital_ownership","emergency_services","bed_count"
"140001","GRAHAM HOSPITAL ASSOCIATION","210 WEST WALNUT STREET","CANTON","Illinois","61520","FULTON","(309) 647-5240","Acute Care Hospitals","Voluntary non-profit - Private","Yes","458"
"140002","ALTON MEMORIAL HOSPITAL","ONE MEMORIAL DRIVE","ALTON","Illinois","62002","MADISON","(618) 463-7311","Acute Care Hospitals","Voluntary non-profit - Private","Yes","230"
"140007","PRESENCE SAINT JOSEPH MEDICAL CENTER","333 N MADISON ST","JOLIET","Illinois","60435","WILL","(815) 725-7133","Acute Care Hospitals","Voluntary non-profit - Church","Yes","387"
"140008","LOYOLA GOTTLIEB MEMORIAL HOSPITAL","701 WEST NORTH AVE","MELROSE PARK","Illinois","60160","COOK","(708) 681-3200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","365"
"140010","NORTHSHORE UNIVERSITY HEALTHSYSTEM - EVANSTON HOSPITAL","2650 RIDGE AVE","EVANSTON","Illinois","60201","COOK","(847) 432-8000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","465"
"140011","HERRIN HOSPITAL","201 S 14TH ST","HERRIN","Illinois","62948","WILLIAMSON","(618) 942-2171","Acute Care Hospitals","Voluntary non-profit - Private","Yes","261"
"140012","KATHERINE SHAW BETHEA HOSPITAL","403 E 1ST ST","DIXON","Illinois","61021","LEE","(815) 288-5531","Acute Care Hospitals","Voluntary non-profit - Private","Yes","479"
"140013","PROCTOR HOSPITAL","5409 N KNOXVILLE AVE","PEORIA","Illinois","61614","PEORIA","(309) 691-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","186"
"140015","BLESSING HOSPITAL","1005 BROADWAY ST","QUINCY","Illinois","62301","ADAMS","(217) 223-1200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","154"
"140018","MT SINAI HOSPITAL MEDICAL CENTER","1500 S FAIRFIELD AVE","CHICAGO","Illinois","60608","COOK","(773) 542-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","387"
"140029","COPLEY MEMORIAL HOSPITAL","2000 OGDEN AVENUE","AURORA","Illinois","60504","KANE","(630) 978-6200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","277"
"140030","ADVOCATE SHERMAN HOSPITAL","1425 NORTH RANDALL ROAD","ELGIN","Illinois","60123","KANE","(847) 742-9800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","490"
"140032","ST ANTHONYS MEMORIAL HOSPITAL","503 N MAPLE STREET","EFFINGHAM","Illinois","62401","EFFINGHAM","(217) 342-2121","Acute Care Hospitals","Voluntary non-profit - Church","Yes","448"
"140034","SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA","400 NORTH PLEASANT AVENUE","CENTRALIA","Illinois","62801","MARION","(618) 436-8000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","107"
"14003F","JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM","820 S DAMEN STREET","CHICAGO","Illinois","60612","COOK","(312) 569-8387","Acute Care - Veterans Administration","Veterans Health Administration","Yes","420"
"140043","CGH MEDICAL CENTER","100 EAST LEFEVRE ROAD","STERLING","Illinois","61081","WHITESIDE","(815) 625-0400","Acute Care Hospitals","Government - Local","Yes","412"
"140046","GOOD SAMARITAN REGIONAL HLTH CENTER","1 GOOD SAMARITAN WAY","MOUNT VERNON","Illinois","62864","JEFFERSON","(618) 899-1469","Acute Care Hospitals","Voluntary non-profit - Private","Yes","346"
"140048","ADVOCATE TRINITY HOSPITAL","2320 E 93RD ST","CHICAGO","Illinois","60617","COOK","(773) 967-5002","Acute Care Hospitals","Voluntary non-profit - Other","Yes","422"
"140049","WEST SUBURBAN MEDICAL CENTER","3 ERIE COURT","OAK PARK","Illinois","60302","COOK","(708) 383-6200","Acute Care Hospitals","Voluntary non-profit - Other","No","354"
"14004F","VA ILLIANA HEALTHCARE SYSTEM - DANVILLE","1900 E. MAIN","DANVILLE","Illinois","61832","VERMILION","(217) 554-3000","Acute Care - Veterans Administration","Veterans Health Administration","No","427"
"140052","OSF SAINT ANTHONY'S HEALTH CENTER","ST ANTHONY'S WAY","ALTON","Illinois","62002","MADISON","(618) 465-2571","Acute Care Hospitals","Voluntary non-profit - Church","No","153"
"140053","ST JOHNS HOSPITAL","800 E CARPENTER ST","SPRINGFIELD","Illinois","62769","SANGAMON","(217) 544-6464","Acute Care Hospitals","Voluntary non-profit - Church","Yes","348"
"140054","MACNEAL  HOSPITAL","3249 SOUTH OAK PARK AVENUE","BERWYN","Illinois","60402","COOK","(708) 783-9100","Acute Care Hospitals","Proprietary","Yes","338"
"140059","JERSEY COMMUNITY HOSPITAL","400 MAPLE SUMMIT ROAD","JERSEYVILLE","Illinois","62052","JERSEY","(618) 498-6402","Acute Care Hospitals","Government - Local","Yes","328"
"140062","PALOS COMMUNITY HOSPITAL","12251 SOUTH 80TH AVENUE","PALOS HEIGHTS","Illinois","60463","COOK","(708) 923-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","166"
"140063","RUSH OAK PARK HOSPITAL","520 S MAPLE AVE","OAK PARK","Illinois","60304","COOK","(708) 383-9300","Acute Care Hospitals","Voluntary non-profit - Church","Yes","150"
"140064","ST MARY MEDICAL CENTER","3333 NORTH SEMINARY","GALESBURG","Illinois","61401","KNOX","(309) 344-3161","Acute Care Hospitals","Voluntary non-profit - Church","Yes","196"
"140065","ADVENTIST LA GRANGE MEMORIAL HOSPITAL","5101 S WILLOW SPRINGS RD","LA GRANGE","Illinois","60525","COOK","(708) 352-1200","Acute Care Hospitals","Voluntary non-profit - Church","Yes","191"
"140067","SAINT FRANCIS MEDICAL CENTER","530 NE GLEN OAK AVE","PEORIA","Illinois","61637","PEORIA","(309) 655-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","363"
"140068","ROSELAND COMMUNITY HOSPITAL","45 W 111TH STREET","CHICAGO","Illinois","60628","COOK","(773) 995-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390"
"140077","TOUCHETTE REGIONAL HOSPITAL INC","5900 BOND AVENUE","CENTREVILLE","Illinois","62207","ST. CLAIR","(618) 332-3060","Acute Care Hospitals","Voluntary non-profit - Private","Yes","195"
"14007F","HINES VA MEDICAL CENTER","5000 SOUTH 5TH AVENUE","HINES","Illinois","60141","COOK","(708) 202-8387","Acute Care - Veterans Administration","Veterans Health Administration","Yes","187"
"140080","PRESENCE SAINT FRANCIS HOSPITAL","355 RIDGE AVE","EVANSTON","Illinois","60202","COOK","(847) 316-4000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","177"
"140082","LOUIS A WEISS MEMORIAL HOSPITAL","4646 N MARINE DRIVE","CHICAGO","Illinois","60640","COOK","(773) 878-8700","Acute Care Hospitals","Proprietary","Yes","387"
"140083","LORETTO HOSPITAL","645 SOUTH CENTRAL AVE","CHICAGO","Illinois","60644","COOK","(773) 626-4300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","219"
"140084","VISTA MEDICAL CENTER EAST","1324 NORTH SHERIDAN ROAD","WAUKEGAN","Illinois","60085","LAKE","(847) 360-3000","Acute Care Hospitals","Proprietary","Yes","401"
"140088","THE UNIVERSITY OF CHICAGO MEDICAL CENTER","5841 SOUTH MARYLAND","CHICAGO","Illinois","60637","COOK","(773) 702-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","499"
"140089","MC DONOUGH DISTRICT HOSPITAL","525 EAST GRANT STREET","MACOMB","Illinois","61455","MC DONOUGH","(309) 833-4101","Acute Care Hospitals","Government - Hospital District or Authority","Yes","264"
"14008F","MARION IL VA MEDICAL CENTER","2401 WEST MAIN","MARION","Illinois","62959","WILLIAMSON","(618) 997-5311","Acute Care - Veterans Administration","Veterans Health Administration","Yes","281"
"140091","CARLE FOUNDATION HOSPITAL","611 WEST PARK STREET","URBANA","Illinois","61801","CHAMPAIGN","(888) 712-2753","Acute Care Hospitals","Voluntary non-profit - Private","Yes","497"
"140093","OSF SACRED HEART MEDICAL CENTER","812 N LOGAN AVE","DANVILLE","Illinois","61832","VERMILION","(217) 443-5000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","322"
"140095","SAINT ANTHONY HOSPITAL","2875 WEST 19TH STREET","CHICAGO","Illinois","60623","COOK","(773) 521-1710","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410"
"140101","MORRIS HOSPITAL & HEALTHCARE CENTERS","150 W HIGH ST","MORRIS","Illinois","60450","GRUNDY","(815) 942-2932","Acute Care Hospitals","Voluntary non-profit - Private","Yes","429"
"140103","ST BERNARD HOSPITAL","326 W 64TH ST","CHICAGO","Illinois","60621","COOK","(773) 962-3900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","362"
"140110","OSF SAINT ELIZABETH MDL CTR","1100 E NORRIS DRIVE","OTTAWA","Illinois","61350","LA SALLE","(815) 433-3100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260"
"140113","OSF HEART OF MARY MEDICAL CENTER","1400 WEST PARK AVENUE","URBANA","Illinois","61801","CHAMPAIGN","(217) 337-2000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","250"
"140114","SWEDISH HOSPITAL","5145 N CALIFORNIA AVE","CHICAGO","Illinois","60625","COOK","(773) 878-8200","Acute Care Hospitals","Voluntary non-profit - Church","Yes","184"
"140115","THOREK MEMORIAL HOSPITAL","850 W IRVING PARK RD","CHICAGO","Illinois","60613","COOK","(773) 525-6780","Acute Care Hospitals","Voluntary non-profit - Private","Yes","246"
"140116","NORTHWESTERN MEDICINE MCHENRY","4201 MEDICAL CENTER DRIVE","MCHENRY","Illinois","60050","MC HENRY","(815) 344-5000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","211"
"140117","AMITA HEALTH RESURRECTION MEDICAL CENTER","7435 W TALCOTT AVENUE","CHICAGO","Illinois","60631","COOK","(773) 774-8000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","480"
"140119","RUSH UNIVERSITY MEDICAL CENTER","1653 WEST CONGRESS PARKWAY","CHICAGO","Illinois","60612","COOK","(312) 942-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","135"
"140120","PEKIN MEMORIAL HOSPITAL","600 SOUTH 13TH STREET","PEKIN","Illinois","61554","TAZEWELL","(309) 347-1151","Acute Care Hospitals","Voluntary non-profit - Private","Yes","384"
"140122","ADVENTIST HINSDALE HOSPITAL","120 NORTH OAK ST","HINSDALE","Illinois","60521","DU PAGE","(630) 856-9000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","287"
"140124","JOHN H STROGER JR HOSPITAL","1901 W HARRISON ST","CHICAGO","Illinois","60612","COOK","(312) 864-6000","Acute Care Hospitals","Government - Local","Yes","181"
"140125","GATEWAY REGIONAL MEDICAL CENTER","2100 MADISON AVENUE","GRANITE CITY","Illinois","62040","MADISON","(618) 798-3000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","101"
"140127","CARLE BROMENN MEDICAL CENTER","1304 FRANKLIN AVENUE","NORMAL","Illinois","61761","MC LEAN","(309) 454-1400","Acute Care Hospitals","Voluntary non-profit - Church","Yes","484"
"140130","NORTHWESTERN LAKE FOREST HOSPITAL","1000 N WESTMORELAND ROAD","LAKE FOREST","Illinois","60045","LAKE","(847) 234-5600","Acute Care Hospitals","Voluntary non-profit - Other","Yes","402"
"140133","HOLY CROSS HOSPITAL","2701 W 68TH STREET","CHICAGO","Illinois","60629","COOK","(773) 884-9000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","296"
"140135","DECATUR MEMORIAL HOSPITAL","2300 NORTH EDWARD STREET","DECATUR","Illinois","62526","MACON","(217) 876-8121","Acute Care Hospitals","Voluntary non-profit - Other","Yes","110"
"140137","HSHS HOLY FAMILY HOSPITAL INC","200 HEALTH CARE DR","GREENVILLE","Illinois","62246","BOND","(618) 664-1230","Acute Care Hospitals","Voluntary non-profit - Church","Yes","333"
"140145","ST JOSEPHS HOSPITAL","9515 HOLY CROSS LN","BREESE","Illinois","62230","CLINTON","(618) 526-4511","Acute Care Hospitals","Voluntary non-profit - Church","Yes","485"
"140147","CARLE RICHLAND MEMORIAL HOSPITAL","800 EAST LOCUST STREET","OLNEY","Illinois","62450","RICHLAND","(618) 395-2131","Acute Care Hospitals","Voluntary non-profit - Private","Yes","294"
"140148","MEMORIAL MEDICAL CENTER","701 N FIRST ST","SPRINGFIELD","Illinois","62702","SANGAMON","(217) 788-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","218"
"140150","UNIVERSITY OF ILLINOIS HOSPITAL AND CLINICS","1740 WEST TAYLOR ST SUITE 1400","CHICAGO","Illinois","60612","COOK","(312) 996-3900","Acute Care Hospitals","Government - State","Yes","495"
"140155","PRESENCE ST MARYS HOSPITAL","500 W COURT ST","KANKAKEE","Illinois","60901","KANKAKEE","(815) 937-2490","Acute Care Hospitals","Voluntary non-profit - Church","Yes","119"
"140158","INSIGHT HOSPITAL AND MEDICAL CENTER CHICAGO","2525 S MICHIGAN AVE","CHICAGO","Illinois","60616","COOK","(312) 567-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","360"
"140160","FHN MEMORIAL HOSPITAL","1045 WEST STEPHENSON STREET","FREEPORT","Illinois","61032","STEPHENSON","(815) 599-6000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","392"
"140161","SAINT JAMES HOSPITAL","2500 WEST REYNOLDS STREET","PONTIAC","Illinois","61764","LIVINGSTON","(815) 842-2828","Acute Care Hospitals","Voluntary non-profit - Church","No","355"
"140162","ST JOSEPH MEDICAL CENTER","2200 E WASHINGTON","BLOOMINGTON","Illinois","61701","MC LEAN","(309) 662-3311","Acute Care Hospitals","Voluntary non-profit - Church","Yes","321"
"140164","MEMORIAL HOSPITAL OF CARBONDALE","405 W JACKSON","CARBONDALE","Illinois","62901","JACKSON","(618) 549-0721","Acute Care Hospitals","Voluntary non-profit - Private","Yes","492"
"140166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","DECATUR","Illinois","62521","MACON","(217) 464-2966","Acute Care Hospitals","Voluntary non-profit - Private","Yes","325"
"140172","FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS","20201 S CRAWFORD AVENUE","OLYMPIA FIELDS","Illinois","60461","COOK","(708) 747-4000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","152"
"140174","PRESENCE MERCY MEDICAL CENTER","1325 N HIGHLAND AVENUE","AURORA","Illinois","60506","KANE","(630) 859-2222","Acute Care Hospitals","Voluntary non-profit - Private","Yes","454"
"140177","JACKSON PARK HOSPITAL","7531 S STONY ISLAND AVE","CHICAGO","Illinois","60649","COOK","(773) 947-7500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","441"
"140179","OSF LITTLE COMPANY OF MARY MEDICAL CENTER","2800 W 95TH ST","EVERGREEN PARK","Illinois","60805","COOK","(708) 422-6200","Acute Care Hospitals","Voluntary non-profit - Other","Yes","463"
"140180","PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER","2233 W DIVISION ST","CHICAGO","Illinois","60622","COOK","(312) 770-2000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","379"
"140181","SOUTH SHORE HOSPITAL","8012 SOUTH CRANDON AVENUE","CHICAGO","Illinois","60617","COOK","(773) 356-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","180"
"140182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 WEST WELLINGTON AVENUE","CHICAGO","Illinois","60657","COOK","(773) 975-1600","Acute Care Hospitals","Voluntary non-profit - Private","Yes","301"
"140184","HEARTLAND REGIONAL MEDICAL CENTER","3333 W DEYOUNG","MARION","Illinois","62959","WILLIAMSON","(618) 998-7000","Acute Care Hospitals","Proprietary","Yes","257"
"140185","MEMORIAL HOSPITAL","4500 MEMORIAL DRIVE","BELLEVILLE","Illinois","62226","ST. CLAIR","(618) 233-7750","Acute Care Hospitals","Voluntary non-profit - Private","Yes","219"
"140186","RIVERSIDE MEDICAL CENTER","350 N WALL ST","KANKAKEE","Illinois","60901","KANKAKEE","(815) 933-1671","Acute Care Hospitals","Voluntary non-profit - Private","Yes","158"
"140187","HSHS ST ELIZABETH'S HOSPITAL","ONE ST ELIZABETH BOULEVARD","O FALLON","Illinois","62269","ST. CLAIR","(618) 234-2120","Acute Care Hospitals","Voluntary non-profit - Church","Yes","314"
"140189","SARAH BUSH LINCOLN HEALTH CENTER","1000 HEALTH CENTER DRIVE P O BOX 372","MATTOON","Illinois","61938","COLES","(217) 258-2513","Acute Care Hospitals","Voluntary non-profit - Private","Yes","227"
"140191","INGALLS MEMORIAL HOSPITAL","1 INGALLS DRIVE","HARVEY","Illinois","60426","COOK","(708) 333-2300","Acute Care Hospitals","Physician","Yes","323"
"140197","METHODIST HOSPITAL OF CHICAGO","5025 N PAULINA STREET","CHICAGO","Illinois","60640","COOK","(773) 271-9040","Acute Care Hospitals","Voluntary non-profit - Private","Yes","308"
"140200","ELMHURST MEMORIAL HOSPITAL","155 EAST BRUSH HILL ROAD","ELMHURST","Illinois","60126","DU PAGE","(331) 221-0130","Acute Care Hospitals","Proprietary","Yes","469"
"140202","ADVOCATE CONDELL MEDICAL CENTER","801 S MILWAUKEE AVE","LIBERTYVILLE","Illinois","60048","LAKE","(847) 362-2900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","214"
"140206","HUMBOLDT PARK HEALTH","1044 N FRANCISCO AVE","CHICAGO","Illinois","60622","COOK","(773) 292-8200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","308"
"140208","ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER","4440 W 95TH STREET","OAK LAWN","Illinois","60453","COOK","(708) 684-8000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","113"
"140209","METHODIST MEDICAL CENTER OF ILLINOIS","221 N E GLEN OAK AVE","PEORIA","Illinois","61636","PEORIA","(309) 672-5522","Acute Care Hospitals","Voluntary non-profit - Private","Yes","108"
"140210","HARRISBURG MEDICAL CENTER","100 DOCTOR WARREN TUTTLE DR","HARRISBURG","Illinois","62946","SALINE","(618) 253-7671","Acute Care Hospitals","Voluntary non-profit - Other","Yes","139"
"140211","NORTHWESTERN MEDICINE DELNOR COMMUNITY HOSPITAL","300 RANDALL RD","GENEVA","Illinois","60134","KANE","(630) 208-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","336"
"140213","SILVER CROSS HOSPITAL  AND MEDICAL CENTERS","1900 SILVER CROSS BLVD","NEW LENOX","Illinois","60451","WILL","(815) 300-1100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380"
"140217","PRESENCE SAINT JOSEPH HOSPITAL - ELGIN","77 N AIRLITE STREET","ELGIN","Illinois","60123","KANE","(847) 695-3200","Acute Care Hospitals","Voluntary non-profit - Church","Yes","458"
"140223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 DEMPSTER ST","PARK RIDGE","Illinois","60068","COOK","(847) 723-2210","Acute Care Hospitals","Voluntary non-profit - Church","Yes","300"
"140224","PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO","2900 NORTH LAKE SHORE DRIVE","CHICAGO","Illinois","60657","COOK","(773) 665-3000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","345"
"140228","SWEDISH AMERICAN HOSPITAL","1401 EAST STATE STREET","ROCKFORD","Illinois","61104","WINNEBAGO","(815) 968-4400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","377"
"140231","EDWARD HOSPITAL","801 SOUTH WASHINGTON","NAPERVILLE","Illinois","60540","DU PAGE","(630) 527-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","334"
"140233","SAINT ANTHONY MEDICAL CENTER","5666 EAST STATE STREET","ROCKFORD","Illinois","61108","WINNEBAGO","(815) 226-2000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","103"
"140234","ST MARGARET'S HEALTH - PERU","925 WEST ST","PERU","Illinois","61354","LA SALLE","(815) 223-3300","Acute Care Hospitals","Voluntary non-profit - Church","Yes","253"
"140239","JAVON BEA HOSPITAL","8201 E RIVERSIDE BLVD","ROCKFORD","Illinois","61114","WINNEBAGO","(815) 971-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","128"
"140242","NORTHWESTERN MEDICINE CENTRAL DUPAGE HOSPITAL","25 NORTH WINFIELD ROAD","WINFIELD","Illinois","60190","DU PAGE","(630) 682-1600","Acute Care Hospitals","Voluntary non-profit - Private","Yes","208"
"140251","COMMUNITY FIRST MEDICAL CENTER","5645 W ADDISON STREET","CHICAGO","Illinois","60634","COOK","(773) 282-7000","Acute Care Hospitals","Proprietary","Yes","197"
"140252","NORTHWEST COMMUNITY HOSPITAL 1","800 W CENTRAL ROAD","ARLINGTON HEIGHTS","Illinois","60005","COOK","(847) 618-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","314"
